"indic_de","unit","geo","time","values"
"PC_Y70_74","PC","CH05",2017,4.6
"PC_Y75_79","PC","CH05",2017,3.4
"PC_Y80_84","PC","CH05",2017,2.5
"PC_Y85_MAX","PC","CH05",2017,2.4
"PC_Y60_64","PC","CH05",2018,6.2
"PC_Y65_69","PC","CH05",2018,5.4
"PC_Y70_74","PC","CH05",2018,4.7
"PC_Y75_79","PC","CH05",2018,3.5
"PC_Y80_84","PC","CH05",2018,2.6
"PC_Y85_MAX","PC","CH05",2018,2.5
"PC_Y60_64","PC","CH06",2017,5.8
"PC_Y65_69","PC","CH06",2017,5.1
"PC_Y70_74","PC","CH06",2017,4.3
"PC_Y75_79","PC","CH06",2017,3.3
"PC_Y80_84","PC","CH06",2017,2.5
"PC_Y85_MAX","PC","CH06",2017,2.2
"PC_Y60_64","PC","CH06",2018,6
"PC_Y65_69","PC","CH06",2018,5.1
"PC_Y70_74","PC","CH06",2018,4.4
"PC_Y75_79","PC","CH06",2018,3.3
"PC_Y80_84","PC","CH06",2018,2.5
"PC_Y85_MAX","PC","CH06",2018,2.3
"PC_Y60_64","PC","CH07",2017,6
"PC_Y65_69","PC","CH07",2017,5.8
"PC_Y70_74","PC","CH07",2017,5.4
"PC_Y75_79","PC","CH07",2017,4.4
"PC_Y80_84","PC","CH07",2017,3.2
"PC_Y85_MAX","PC","CH07",2017,3.2
"PC_Y60_64","PC","CH07",2018,6.1
"PC_Y65_69","PC","CH07",2018,5.7
"PC_Y70_74","PC","CH07",2018,5.5
"PC_Y75_79","PC","CH07",2018,4.5
"PC_Y80_84","PC","CH07",2018,3.3
"PC_Y85_MAX","PC","CH07",2018,3.3
"PC_Y60_64","PC","CY",2017,5.4
"PC_Y65_69","PC","CY",2017,5.2
"PC_Y70_74","PC","CY",2017,3.8
"PC_Y75_79","PC","CY",2017,3.1
"PC_Y80_84","PC","CY",2017,2
"PC_Y85_MAX","PC","CY",2017,1.4
"PC_Y60_64","PC","CY",2018,5.4
"PC_Y65_69","PC","CY",2018,5.2
"PC_Y70_74","PC","CY",2018,4
"PC_Y75_79","PC","CY",2018,3.1
"PC_Y80_84","PC","CY",2018,2
"PC_Y85_MAX","PC","CY",2018,1.5
"PC_Y60_64","PC","CY0",2017,5.4
"PC_Y65_69","PC","CY0",2017,5.2
"PC_Y70_74","PC","CY0",2017,3.8
"PC_Y75_79","PC","CY0",2017,3.1
"PC_Y80_84","PC","CY0",2017,2
"PC_Y85_MAX","PC","CY0",2017,1.4
"PC_Y60_64","PC","CY0",2018,5.4
"PC_Y65_69","PC","CY0",2018,5.2
"PC_Y70_74","PC","CY0",2018,4
"PC_Y75_79","PC","CY0",2018,3.1
"PC_Y80_84","PC","CY0",2018,2
"PC_Y85_MAX","PC","CY0",2018,1.5
"PC_Y60_64","PC","CY00",2017,5.4
"PC_Y65_69","PC","CY00",2017,5.2
"PC_Y70_74","PC","CY00",2017,3.8
"PC_Y75_79","PC","CY00",2017,3.1
"PC_Y80_84","PC","CY00",2017,2
"PC_Y85_MAX","PC","CY00",2017,1.4
"PC_Y60_64","PC","CY00",2018,5.4
"PC_Y65_69","PC","CY00",2018,5.2
"PC_Y70_74","PC","CY00",2018,4
"PC_Y75_79","PC","CY00",2018,3.1
"PC_Y80_84","PC","CY00",2018,2
"PC_Y85_MAX","PC","CY00",2018,1.5
"PC_Y60_64","PC","CZ",2017,6.7
"PC_Y65_69","PC","CZ",2017,6.5
"PC_Y70_74","PC","CZ",2017,5
"PC_Y75_79","PC","CZ",2017,3.2
"PC_Y80_84","PC","CZ",2017,2.2
"PC_Y85_MAX","PC","CZ",2017,1.8
"PC_Y60_64","PC","CZ",2018,6.6
"PC_Y65_69","PC","CZ",2018,6.5
"PC_Y70_74","PC","CZ",2018,5.4
"PC_Y75_79","PC","CZ",2018,3.4
"PC_Y80_84","PC","CZ",2018,2.1
"PC_Y85_MAX","PC","CZ",2018,1.9
"PC_Y60_64","PC","CZ0",2017,6.7
"PC_Y65_69","PC","CZ0",2017,6.5
"PC_Y70_74","PC","CZ0",2017,5
"PC_Y75_79","PC","CZ0",2017,3.2
"PC_Y80_84","PC","CZ0",2017,2.2
"PC_Y85_MAX","PC","CZ0",2017,1.8
"PC_Y60_64","PC","CZ0",2018,6.6
"PC_Y65_69","PC","CZ0",2018,6.5
"PC_Y70_74","PC","CZ0",2018,5.4
"PC_Y75_79","PC","CZ0",2018,3.4
"PC_Y80_84","PC","CZ0",2018,2.1
"PC_Y85_MAX","PC","CZ0",2018,1.9
"PC_Y60_64","PC","CZ01",2017,6.2
"PC_Y65_69","PC","CZ01",2017,6
"PC_Y70_74","PC","CZ01",2017,5.3
"PC_Y75_79","PC","CZ01",2017,3
"PC_Y80_84","PC","CZ01",2017,2.2
"PC_Y85_MAX","PC","CZ01",2017,2.2
"PC_Y60_64","PC","CZ01",2018,5.9
"PC_Y65_69","PC","CZ01",2018,5.9
"PC_Y70_74","PC","CZ01",2018,5.5
"PC_Y75_79","PC","CZ01",2018,3.2
"PC_Y80_84","PC","CZ01",2018,2.1
"PC_Y85_MAX","PC","CZ01",2018,2.2
"PC_Y60_64","PC","CZ02",2017,6.5
"PC_Y65_69","PC","CZ02",2017,6.3
"PC_Y70_74","PC","CZ02",2017,4.8
"PC_Y75_79","PC","CZ02",2017,2.8
"PC_Y80_84","PC","CZ02",2017,2
"PC_Y85_MAX","PC","CZ02",2017,1.6
"PC_Y60_64","PC","CZ02",2018,6.3
"PC_Y65_69","PC","CZ02",2018,6.2
"PC_Y70_74","PC","CZ02",2018,5.1
"PC_Y75_79","PC","CZ02",2018,3
"PC_Y80_84","PC","CZ02",2018,1.9
"PC_Y85_MAX","PC","CZ02",2018,1.7
"PC_Y60_64","PC","CZ03",2017,7.1
"PC_Y65_69","PC","CZ03",2017,6.7
"PC_Y70_74","PC","CZ03",2017,5.1
"PC_Y75_79","PC","CZ03",2017,3.3
"PC_Y80_84","PC","CZ03",2017,2.3
"PC_Y85_MAX","PC","CZ03",2017,1.8
"PC_Y60_64","PC","CZ03",2018,6.9
"PC_Y65_69","PC","CZ03",2018,6.6
"PC_Y70_74","PC","CZ03",2018,5.5
"PC_Y75_79","PC","CZ03",2018,3.4
"PC_Y80_84","PC","CZ03",2018,2.2
"PC_Y85_MAX","PC","CZ03",2018,1.9
"PC_Y60_64","PC","CZ04",2017,6.9
"PC_Y65_69","PC","CZ04",2017,7.1
"PC_Y70_74","PC","CZ04",2017,4.9
"PC_Y75_79","PC","CZ04",2017,3.1
"PC_Y80_84","PC","CZ04",2017,1.9
"PC_Y85_MAX","PC","CZ04",2017,1.5
"PC_Y60_64","PC","CZ04",2018,6.7
"PC_Y65_69","PC","CZ04",2018,6.9
"PC_Y70_74","PC","CZ04",2018,5.3
"PC_Y75_79","PC","CZ04",2018,3.3
"PC_Y80_84","PC","CZ04",2018,1.9
"PC_Y85_MAX","PC","CZ04",2018,1.5
"PC_Y60_64","PC","CZ05",2017,6.9
"PC_Y65_69","PC","CZ05",2017,6.9
"PC_Y70_74","PC","CZ05",2017,5.1
"PC_Y75_79","PC","CZ05",2017,3.2
"PC_Y80_84","PC","CZ05",2017,2.3
"PC_Y85_MAX","PC","CZ05",2017,1.9
"PC_Y60_64","PC","CZ05",2018,6.7
"PC_Y65_69","PC","CZ05",2018,6.8
"PC_Y70_74","PC","CZ05",2018,5.6
"PC_Y75_79","PC","CZ05",2018,3.4
"PC_Y80_84","PC","CZ05",2018,2.2
"PC_Y85_MAX","PC","CZ05",2018,2
"PC_Y60_64","PC","CZ06",2017,6.7
"PC_Y65_69","PC","CZ06",2017,6.3
"PC_Y70_74","PC","CZ06",2017,5.1
"PC_Y75_79","PC","CZ06",2017,3.4
"PC_Y80_84","PC","CZ06",2017,2.3
"PC_Y85_MAX","PC","CZ06",2017,2
"PC_Y60_64","PC","CZ06",2018,6.6
"PC_Y65_69","PC","CZ06",2018,6.3
"PC_Y70_74","PC","CZ06",2018,5.3
"PC_Y75_79","PC","CZ06",2018,3.5
"PC_Y80_84","PC","CZ06",2018,2.3
"PC_Y85_MAX","PC","CZ06",2018,2.1
"PC_Y60_64","PC","CZ07",2017,6.9
"PC_Y65_69","PC","CZ07",2017,6.5
"PC_Y70_74","PC","CZ07",2017,5
"PC_Y75_79","PC","CZ07",2017,3.4
"PC_Y80_84","PC","CZ07",2017,2.4
"PC_Y85_MAX","PC","CZ07",2017,1.9
"PC_Y60_64","PC","CZ07",2018,6.9
"PC_Y65_69","PC","CZ07",2018,6.5
"PC_Y70_74","PC","CZ07",2018,5.3
"PC_Y75_79","PC","CZ07",2018,3.6
"PC_Y80_84","PC","CZ07",2018,2.3
"PC_Y85_MAX","PC","CZ07",2018,2
"PC_Y60_64","PC","CZ08",2017,6.8
"PC_Y65_69","PC","CZ08",2017,6.5
"PC_Y70_74","PC","CZ08",2017,4.9
"PC_Y75_79","PC","CZ08",2017,3.5
"PC_Y80_84","PC","CZ08",2017,2
"PC_Y85_MAX","PC","CZ08",2017,1.7
"PC_Y60_64","PC","CZ08",2018,6.8
"PC_Y65_69","PC","CZ08",2018,6.5
"PC_Y70_74","PC","CZ08",2018,5.2
"PC_Y75_79","PC","CZ08",2018,3.7
"PC_Y80_84","PC","CZ08",2018,2.1
"PC_Y85_MAX","PC","CZ08",2018,1.7
"PC_Y60_64","PC","DE",2017,6.4
"PC_Y65_69","PC","DE",2017,5.5
"PC_Y70_74","PC","DE",2017,4.4
"PC_Y75_79","PC","DE",2017,5.3
"PC_Y80_84","PC","DE",2017,3.3
"PC_Y85_MAX","PC","DE",2017,2.7
"PC_Y60_64","PC","DE",2018,6.5
"PC_Y65_69","PC","DE",2018,5.7
"PC_Y70_74","PC","DE",2018,4.4
"PC_Y75_79","PC","DE",2018,5.1
"PC_Y80_84","PC","DE",2018,3.5
"PC_Y85_MAX","PC","DE",2018,2.7
"PC_Y60_64","PC","DE1",2017,6
"PC_Y65_69","PC","DE1",2017,5.2
"PC_Y70_74","PC","DE1",2017,4.1
"PC_Y75_79","PC","DE1",2017,4.9
"PC_Y80_84","PC","DE1",2017,3.1
"PC_Y85_MAX","PC","DE1",2017,2.6
"PC_Y60_64","PC","DE1",2018,6.2
"PC_Y65_69","PC","DE1",2018,5.3
"PC_Y70_74","PC","DE1",2018,4.1
"PC_Y75_79","PC","DE1",2018,4.7
"PC_Y80_84","PC","DE1",2018,3.3
"PC_Y85_MAX","PC","DE1",2018,2.6
"PC_Y60_64","PC","DE11",2017,5.9
"PC_Y65_69","PC","DE11",2017,5.1
"PC_Y70_74","PC","DE11",2017,4.2
"PC_Y75_79","PC","DE11",2017,4.9
"PC_Y80_84","PC","DE11",2017,3.1
"PC_Y85_MAX","PC","DE11",2017,2.6
"PC_Y60_64","PC","DE11",2018,6
"PC_Y65_69","PC","DE11",2018,5.1
"PC_Y70_74","PC","DE11",2018,4.1
"PC_Y75_79","PC","DE11",2018,4.8
"PC_Y80_84","PC","DE11",2018,3.3
"PC_Y85_MAX","PC","DE11",2018,2.6
"PC_Y60_64","PC","DE12",2017,6.1
"PC_Y65_69","PC","DE12",2017,5.3
"PC_Y70_74","PC","DE12",2017,4.1
"PC_Y75_79","PC","DE12",2017,4.9
"PC_Y80_84","PC","DE12",2017,3.1
"PC_Y85_MAX","PC","DE12",2017,2.7
"PC_Y60_64","PC","DE12",2018,6.2
"PC_Y65_69","PC","DE12",2018,5.4
"PC_Y70_74","PC","DE12",2018,4.1
"PC_Y75_79","PC","DE12",2018,4.7
"PC_Y80_84","PC","DE12",2018,3.3
"PC_Y85_MAX","PC","DE12",2018,2.7
"PC_Y60_64","PC","DE13",2017,6.3
"PC_Y65_69","PC","DE13",2017,5.3
"PC_Y70_74","PC","DE13",2017,4.1
"PC_Y75_79","PC","DE13",2017,5
"PC_Y80_84","PC","DE13",2017,3.1
"PC_Y85_MAX","PC","DE13",2017,2.7
"PC_Y60_64","PC","DE13",2018,6.4
"PC_Y65_69","PC","DE13",2018,5.5
"PC_Y70_74","PC","DE13",2018,4
"PC_Y75_79","PC","DE13",2018,4.8
"PC_Y80_84","PC","DE13",2018,3.3
"PC_Y85_MAX","PC","DE13",2018,2.7
"PC_Y60_64","PC","DE14",2017,6.1
"PC_Y65_69","PC","DE14",2017,5.1
"PC_Y70_74","PC","DE14",2017,4
"PC_Y75_79","PC","DE14",2017,4.8
"PC_Y80_84","PC","DE14",2017,3
"PC_Y85_MAX","PC","DE14",2017,2.6
"PC_Y60_64","PC","DE14",2018,6.2
"PC_Y65_69","PC","DE14",2018,5.3
"PC_Y70_74","PC","DE14",2018,4
"PC_Y75_79","PC","DE14",2018,4.7
"PC_Y80_84","PC","DE14",2018,3.2
"PC_Y85_MAX","PC","DE14",2018,2.6
"PC_Y60_64","PC","DE2",2017,6
"PC_Y65_69","PC","DE2",2017,5.3
"PC_Y70_74","PC","DE2",2017,4.3
"PC_Y75_79","PC","DE2",2017,5
"PC_Y80_84","PC","DE2",2017,3
"PC_Y85_MAX","PC","DE2",2017,2.6
"PC_Y60_64","PC","DE2",2018,6.2
"PC_Y65_69","PC","DE2",2018,5.4
"PC_Y70_74","PC","DE2",2018,4.3
"PC_Y75_79","PC","DE2",2018,4.8
"PC_Y80_84","PC","DE2",2018,3.2
"PC_Y85_MAX","PC","DE2",2018,2.6
"PC_Y60_64","PC","DE21",2017,5.4
"PC_Y65_69","PC","DE21",2017,5
"PC_Y70_74","PC","DE21",2017,4.4
"PC_Y75_79","PC","DE21",2017,4.8
"PC_Y80_84","PC","DE21",2017,2.8
"PC_Y85_MAX","PC","DE21",2017,2.4
"PC_Y60_64","PC","DE21",2018,5.5
"PC_Y65_69","PC","DE21",2018,4.9
"PC_Y70_74","PC","DE21",2018,4.4
"PC_Y75_79","PC","DE21",2018,4.8
"PC_Y80_84","PC","DE21",2018,3
"PC_Y85_MAX","PC","DE21",2018,2.4
"PC_Y60_64","PC","DE22",2017,6.5
"PC_Y65_69","PC","DE22",2017,5.7
"PC_Y70_74","PC","DE22",2017,4.1
"PC_Y75_79","PC","DE22",2017,4.8
"PC_Y80_84","PC","DE22",2017,3
"PC_Y85_MAX","PC","DE22",2017,2.5
"PC_Y60_64","PC","DE22",2018,6.7
"PC_Y65_69","PC","DE22",2018,5.8
"PC_Y70_74","PC","DE22",2018,4.2
"PC_Y75_79","PC","DE22",2018,4.6
"PC_Y80_84","PC","DE22",2018,3.1
"PC_Y85_MAX","PC","DE22",2018,2.5
"PC_Y60_64","PC","DE23",2017,6.5
"PC_Y65_69","PC","DE23",2017,5.4
"PC_Y70_74","PC","DE23",2017,3.9
"PC_Y75_79","PC","DE23",2017,4.8
"PC_Y80_84","PC","DE23",2017,3
"PC_Y85_MAX","PC","DE23",2017,2.6
"PC_Y60_64","PC","DE23",2018,6.6
"PC_Y65_69","PC","DE23",2018,5.6
"PC_Y70_74","PC","DE23",2018,4
"PC_Y75_79","PC","DE23",2018,4.6
"PC_Y80_84","PC","DE23",2018,3.2
"PC_Y85_MAX","PC","DE23",2018,2.6
"PC_Y60_64","PC","DE24",2017,6.7
"PC_Y65_69","PC","DE24",2017,5.9
"PC_Y70_74","PC","DE24",2017,4.3
"PC_Y75_79","PC","DE24",2017,5.4
"PC_Y80_84","PC","DE24",2017,3.5
"PC_Y85_MAX","PC","DE24",2017,3
"PC_Y60_64","PC","DE24",2018,6.9
"PC_Y65_69","PC","DE24",2018,6
"PC_Y70_74","PC","DE24",2018,4.4
"PC_Y75_79","PC","DE24",2018,5.2
"PC_Y80_84","PC","DE24",2018,3.6
"PC_Y85_MAX","PC","DE24",2018,3
"PC_Y60_64","PC","DE25",2017,6.1
"PC_Y65_69","PC","DE25",2017,5.4
"PC_Y70_74","PC","DE25",2017,4.2
"PC_Y75_79","PC","DE25",2017,5
"PC_Y80_84","PC","DE25",2017,3.1
"PC_Y85_MAX","PC","DE25",2017,2.6
"PC_Y60_64","PC","DE25",2018,6.2
"PC_Y65_69","PC","DE25",2018,5.4
"PC_Y70_74","PC","DE25",2018,4.3
"PC_Y75_79","PC","DE25",2018,4.8
"PC_Y80_84","PC","DE25",2018,3.2
"PC_Y85_MAX","PC","DE25",2018,2.6
"PC_Y60_64","PC","DE26",2017,6.8
"PC_Y65_69","PC","DE26",2017,5.8
"PC_Y70_74","PC","DE26",2017,4
"PC_Y75_79","PC","DE26",2017,5.2
"PC_Y80_84","PC","DE26",2017,3.3
"PC_Y85_MAX","PC","DE26",2017,2.8
"PC_Y60_64","PC","DE26",2018,6.9
"PC_Y65_69","PC","DE26",2018,6
"PC_Y70_74","PC","DE26",2018,4.1
"PC_Y75_79","PC","DE26",2018,4.9
"PC_Y80_84","PC","DE26",2018,3.5
"PC_Y85_MAX","PC","DE26",2018,2.8
"PC_Y60_64","PC","DE27",2017,6.1
"PC_Y65_69","PC","DE27",2017,5.3
"PC_Y70_74","PC","DE27",2017,4.4
"PC_Y75_79","PC","DE27",2017,5
"PC_Y80_84","PC","DE27",2017,3
"PC_Y85_MAX","PC","DE27",2017,2.6
"PC_Y60_64","PC","DE27",2018,6.2
"PC_Y65_69","PC","DE27",2018,5.4
"PC_Y70_74","PC","DE27",2018,4.4
"PC_Y75_79","PC","DE27",2018,4.9
"PC_Y80_84","PC","DE27",2018,3.2
"PC_Y85_MAX","PC","DE27",2018,2.7
"PC_Y60_64","PC","DE3",2017,5.5
"PC_Y65_69","PC","DE3",2017,5
"PC_Y70_74","PC","DE3",2017,4.5
"PC_Y75_79","PC","DE3",2017,4.8
"PC_Y80_84","PC","DE3",2017,2.8
"PC_Y85_MAX","PC","DE3",2017,2.2
"PC_Y60_64","PC","DE3",2018,5.5
"PC_Y65_69","PC","DE3",2018,5
"PC_Y70_74","PC","DE3",2018,4.2
"PC_Y75_79","PC","DE3",2018,4.8
"PC_Y80_84","PC","DE3",2018,3
"PC_Y85_MAX","PC","DE3",2018,2.2
"PC_Y60_64","PC","DE30",2017,5.5
"PC_Y65_69","PC","DE30",2017,5
"PC_Y70_74","PC","DE30",2017,4.5
"PC_Y75_79","PC","DE30",2017,4.8
"PC_Y80_84","PC","DE30",2017,2.8
"PC_Y85_MAX","PC","DE30",2017,2.2
"PC_Y60_64","PC","DE30",2018,5.5
"PC_Y65_69","PC","DE30",2018,5
"PC_Y70_74","PC","DE30",2018,4.2
"PC_Y75_79","PC","DE30",2018,4.8
"PC_Y80_84","PC","DE30",2018,3
"PC_Y85_MAX","PC","DE30",2018,2.2
"PC_Y60_64","PC","DE4",2017,7.9
"PC_Y65_69","PC","DE4",2017,5.9
"PC_Y70_74","PC","DE4",2017,4.8
"PC_Y75_79","PC","DE4",2017,6.3
"PC_Y80_84","PC","DE4",2017,3.8
"PC_Y85_MAX","PC","DE4",2017,2.8
"PC_Y60_64","PC","DE4",2018,7.9
"PC_Y65_69","PC","DE4",2018,6.4
"PC_Y70_74","PC","DE4",2018,4.5
"PC_Y75_79","PC","DE4",2018,6.2
"PC_Y80_84","PC","DE4",2018,4.1
"PC_Y85_MAX","PC","DE4",2018,2.9
"PC_Y60_64","PC","DE40",2017,7.9
"PC_Y65_69","PC","DE40",2017,5.9
"PC_Y70_74","PC","DE40",2017,4.8
"PC_Y75_79","PC","DE40",2017,6.3
"PC_Y80_84","PC","DE40",2017,3.8
"PC_Y85_MAX","PC","DE40",2017,2.8
"PC_Y60_64","PC","DE40",2018,7.9
"PC_Y65_69","PC","DE40",2018,6.4
"PC_Y70_74","PC","DE40",2018,4.5
"PC_Y75_79","PC","DE40",2018,6.2
"PC_Y80_84","PC","DE40",2018,4.1
"PC_Y85_MAX","PC","DE40",2018,2.9
"PC_Y60_64","PC","DE5",2017,5.8
"PC_Y65_69","PC","DE5",2017,5.4
"PC_Y70_74","PC","DE5",2017,4.6
"PC_Y75_79","PC","DE5",2017,5.1
"PC_Y80_84","PC","DE5",2017,3.2
"PC_Y85_MAX","PC","DE5",2017,2.8
"PC_Y60_64","PC","DE5",2018,6
"PC_Y65_69","PC","DE5",2018,5.4
"PC_Y70_74","PC","DE5",2018,4.5
"PC_Y75_79","PC","DE5",2018,5
"PC_Y80_84","PC","DE5",2018,3.4
"PC_Y85_MAX","PC","DE5",2018,2.8
"PC_Y60_64","PC","DE50",2017,5.8
"PC_Y65_69","PC","DE50",2017,5.4
"PC_Y70_74","PC","DE50",2017,4.6
"PC_Y75_79","PC","DE50",2017,5.1
"PC_Y80_84","PC","DE50",2017,3.2
"PC_Y85_MAX","PC","DE50",2017,2.8
"PC_Y60_64","PC","DE50",2018,6
"PC_Y65_69","PC","DE50",2018,5.4
"PC_Y70_74","PC","DE50",2018,4.5
"PC_Y75_79","PC","DE50",2018,5
"PC_Y80_84","PC","DE50",2018,3.4
"PC_Y85_MAX","PC","DE50",2018,2.8
"PC_Y60_64","PC","DE6",2017,4.9
"PC_Y65_69","PC","DE6",2017,4.6
"PC_Y70_74","PC","DE6",2017,4.2
"PC_Y75_79","PC","DE6",2017,4.5
"PC_Y80_84","PC","DE6",2017,2.8
"PC_Y85_MAX","PC","DE6",2017,2.4
"PC_Y60_64","PC","DE6",2018,5
"PC_Y65_69","PC","DE6",2018,4.5
"PC_Y70_74","PC","DE6",2018,4
"PC_Y75_79","PC","DE6",2018,4.4
"PC_Y80_84","PC","DE6",2018,3
"PC_Y85_MAX","PC","DE6",2018,2.4
"PC_Y60_64","PC","DE60",2017,4.9
"PC_Y65_69","PC","DE60",2017,4.6
"PC_Y70_74","PC","DE60",2017,4.2
"PC_Y75_79","PC","DE60",2017,4.5
"PC_Y80_84","PC","DE60",2017,2.8
"PC_Y85_MAX","PC","DE60",2017,2.4
"PC_Y60_64","PC","DE60",2018,5
"PC_Y65_69","PC","DE60",2018,4.5
"PC_Y70_74","PC","DE60",2018,4
"PC_Y75_79","PC","DE60",2018,4.4
"PC_Y80_84","PC","DE60",2018,3
"PC_Y85_MAX","PC","DE60",2018,2.4
"PC_Y60_64","PC","DE7",2017,6.1
"PC_Y65_69","PC","DE7",2017,5.5
"PC_Y70_74","PC","DE7",2017,4.3
"PC_Y75_79","PC","DE7",2017,4.9
"PC_Y80_84","PC","DE7",2017,3.1
"PC_Y85_MAX","PC","DE7",2017,2.7
"PC_Y60_64","PC","DE7",2018,6.2
"PC_Y65_69","PC","DE7",2018,5.6
"PC_Y70_74","PC","DE7",2018,4.3
"PC_Y75_79","PC","DE7",2018,4.8
"PC_Y80_84","PC","DE7",2018,3.2
"PC_Y85_MAX","PC","DE7",2018,2.6
"PC_Y60_64","PC","DE71",2017,5.8
"PC_Y65_69","PC","DE71",2017,5.4
"PC_Y70_74","PC","DE71",2017,4.3
"PC_Y75_79","PC","DE71",2017,4.7
"PC_Y80_84","PC","DE71",2017,2.9
"PC_Y85_MAX","PC","DE71",2017,2.5
"PC_Y60_64","PC","DE71",2018,5.9
"PC_Y65_69","PC","DE71",2018,5.4
"PC_Y70_74","PC","DE71",2018,4.3
"PC_Y75_79","PC","DE71",2018,4.6
"PC_Y80_84","PC","DE71",2018,3.1
"PC_Y85_MAX","PC","DE71",2018,2.5
"PC_Y60_64","PC","DE72",2017,6.4
"PC_Y65_69","PC","DE72",2017,5.7
"PC_Y70_74","PC","DE72",2017,4
"PC_Y75_79","PC","DE72",2017,5
"PC_Y80_84","PC","DE72",2017,3.2
"PC_Y85_MAX","PC","DE72",2017,2.7
"PC_Y60_64","PC","DE72",2018,6.6
"PC_Y65_69","PC","DE72",2018,5.8
"PC_Y70_74","PC","DE72",2018,4.1
"PC_Y75_79","PC","DE72",2018,4.8
"PC_Y80_84","PC","DE72",2018,3.4
"PC_Y85_MAX","PC","DE72",2018,2.7
"PC_Y60_64","PC","DE73",2017,6.6
"PC_Y65_69","PC","DE73",2017,6
"PC_Y70_74","PC","DE73",2017,4.5
"PC_Y75_79","PC","DE73",2017,5.5
"PC_Y80_84","PC","DE73",2017,3.4
"PC_Y85_MAX","PC","DE73",2017,3.1
"PC_Y60_64","PC","DE73",2018,6.7
"PC_Y65_69","PC","DE73",2018,6.1
"PC_Y70_74","PC","DE73",2018,4.5
"PC_Y75_79","PC","DE73",2018,5.3
"PC_Y80_84","PC","DE73",2018,3.7
"PC_Y85_MAX","PC","DE73",2018,3.1
"PC_Y60_64","PC","DE8",2017,8.2
"PC_Y65_69","PC","DE8",2017,6.2
"PC_Y70_74","PC","DE8",2017,4.5
"PC_Y75_79","PC","DE8",2017,6.2
"PC_Y80_84","PC","DE8",2017,3.9
"PC_Y85_MAX","PC","DE8",2017,2.8
"PC_Y60_64","PC","DE8",2018,8.3
"PC_Y65_69","PC","DE8",2018,6.8
"PC_Y70_74","PC","DE8",2018,4.3
"PC_Y75_79","PC","DE8",2018,6
"PC_Y80_84","PC","DE8",2018,4.1
"PC_Y85_MAX","PC","DE8",2018,2.9
"PC_Y60_64","PC","DE80",2017,8.2
"PC_Y65_69","PC","DE80",2017,6.2
"PC_Y70_74","PC","DE80",2017,4.5
"PC_Y75_79","PC","DE80",2017,6.2
"PC_Y80_84","PC","DE80",2017,3.9
"PC_Y85_MAX","PC","DE80",2017,2.8
"PC_Y60_64","PC","DE80",2018,8.3
"PC_Y65_69","PC","DE80",2018,6.8
"PC_Y70_74","PC","DE80",2018,4.3
"PC_Y75_79","PC","DE80",2018,6
"PC_Y80_84","PC","DE80",2018,4.1
"PC_Y85_MAX","PC","DE80",2018,2.9
"PC_Y60_64","PC","DE9",2017,6.3
"PC_Y65_69","PC","DE9",2017,5.7
"PC_Y70_74","PC","DE9",2017,4.5
"PC_Y75_79","PC","DE9",2017,5.4
"PC_Y80_84","PC","DE9",2017,3.3
"PC_Y85_MAX","PC","DE9",2017,2.8
"PC_Y60_64","PC","DE9",2018,6.4
"PC_Y65_69","PC","DE9",2018,5.8
"PC_Y70_74","PC","DE9",2018,4.5
"PC_Y75_79","PC","DE9",2018,5.2
"PC_Y80_84","PC","DE9",2018,3.5
"PC_Y85_MAX","PC","DE9",2018,2.8
"PC_Y60_64","PC","DE91",2017,6.4
"PC_Y65_69","PC","DE91",2017,5.7
"PC_Y70_74","PC","DE91",2017,4.6
"PC_Y75_79","PC","DE91",2017,5.6
"PC_Y80_84","PC","DE91",2017,3.5
"PC_Y85_MAX","PC","DE91",2017,3
"PC_Y60_64","PC","DE91",2018,6.6
"PC_Y65_69","PC","DE91",2018,5.9
"PC_Y70_74","PC","DE91",2018,4.5
"PC_Y75_79","PC","DE91",2018,5.4
"PC_Y80_84","PC","DE91",2018,3.7
"PC_Y85_MAX","PC","DE91",2018,3
"PC_Y60_64","PC","DE92",2017,6.3
"PC_Y65_69","PC","DE92",2017,5.6
"PC_Y70_74","PC","DE92",2017,4.6
"PC_Y75_79","PC","DE92",2017,5.5
"PC_Y80_84","PC","DE92",2017,3.4
"PC_Y85_MAX","PC","DE92",2017,3
"PC_Y60_64","PC","DE92",2018,6.4
"PC_Y65_69","PC","DE92",2018,5.7
"PC_Y70_74","PC","DE92",2018,4.5
"PC_Y75_79","PC","DE92",2018,5.4
"PC_Y80_84","PC","DE92",2018,3.7
"PC_Y85_MAX","PC","DE92",2018,3
"PC_Y60_64","PC","DE93",2017,6.5
"PC_Y65_69","PC","DE93",2017,6
"PC_Y70_74","PC","DE93",2017,4.8
"PC_Y75_79","PC","DE93",2017,5.5
"PC_Y80_84","PC","DE93",2017,3.2
"PC_Y85_MAX","PC","DE93",2017,2.7
"PC_Y60_64","PC","DE93",2018,6.6
"PC_Y65_69","PC","DE93",2018,6.1
"PC_Y70_74","PC","DE93",2018,4.8
"PC_Y75_79","PC","DE93",2018,5.4
"PC_Y80_84","PC","DE93",2018,3.5
"PC_Y85_MAX","PC","DE93",2018,2.7
"PC_Y60_64","PC","DE94",2017,6.2
"PC_Y65_69","PC","DE94",2017,5.5
"PC_Y70_74","PC","DE94",2017,4.2
