"indic_de","unit","geo","time","values"
"OLDDEP2","PC","FI19",2017,58.8
"PC_FM","PC","FI19",2017,101.7
"PC_Y60_MAX","PC","FI19",2017,29
"PC_Y65_MAX","PC","FI19",2017,22.2
"OLDDEP1","PC","FI19",2018,37.1
"OLDDEP2","PC","FI19",2018,59.9
"PC_FM","PC","FI19",2018,101.6
"PC_Y60_MAX","PC","FI19",2018,29.3
"PC_Y65_MAX","PC","FI19",2018,22.7
"OLDDEP1","PC","FI1B",2017,25.2
"OLDDEP2","PC","FI1B",2017,40.6
"PC_FM","PC","FI1B",2017,105.4
"PC_Y60_MAX","PC","FI1B",2017,22.5
"PC_Y65_MAX","PC","FI1B",2017,16.8
"OLDDEP1","PC","FI1B",2018,25.8
"OLDDEP2","PC","FI1B",2018,41.2
"PC_FM","PC","FI1B",2018,105.2
"PC_Y60_MAX","PC","FI1B",2018,22.8
"PC_Y65_MAX","PC","FI1B",2018,17.1
"OLDDEP1","PC","FI1C",2017,38.5
"OLDDEP2","PC","FI1C",2017,63.2
"PC_FM","PC","FI1C",2017,104
"PC_Y60_MAX","PC","FI1C",2017,30.9
"PC_Y65_MAX","PC","FI1C",2017,23.7
"OLDDEP1","PC","FI1C",2018,39.8
"OLDDEP2","PC","FI1C",2018,64.5
"PC_FM","PC","FI1C",2018,103.8
"PC_Y60_MAX","PC","FI1C",2018,31.3
"PC_Y65_MAX","PC","FI1C",2018,24.3
"OLDDEP1","PC","FI1D",2017,36.5
"OLDDEP2","PC","FI1D",2017,62.4
"PC_FM","PC","FI1D",2017,100.2
"PC_Y60_MAX","PC","FI1D",2017,29.9
"PC_Y65_MAX","PC","FI1D",2017,22.3
"OLDDEP1","PC","FI1D",2018,38
"OLDDEP2","PC","FI1D",2018,64.4
"PC_FM","PC","FI1D",2018,100.2
"PC_Y60_MAX","PC","FI1D",2018,30.5
"PC_Y65_MAX","PC","FI1D",2018,23
"OLDDEP1","PC","FI2",2017,33.8
"OLDDEP2","PC","FI2",2017,56
"PC_FM","PC","FI2",2017,100.5
"PC_Y60_MAX","PC","FI2",2017,28.1
"PC_Y65_MAX","PC","FI2",2017,21.1
"OLDDEP1","PC","FI2",2018,35.1
"OLDDEP2","PC","FI2",2018,57.1
"PC_FM","PC","FI2",2018,100.3
"PC_Y60_MAX","PC","FI2",2018,28.4
"PC_Y65_MAX","PC","FI2",2018,21.7
"OLDDEP1","PC","FI20",2017,33.8
"OLDDEP2","PC","FI20",2017,56
"PC_FM","PC","FI20",2017,100.5
"PC_Y60_MAX","PC","FI20",2017,28.1
"PC_Y65_MAX","PC","FI20",2017,21.1
"OLDDEP1","PC","FI20",2018,35.1
"OLDDEP2","PC","FI20",2018,57.1
"PC_FM","PC","FI20",2018,100.3
"PC_Y60_MAX","PC","FI20",2018,28.4
"PC_Y65_MAX","PC","FI20",2018,21.7
"OLDDEP1","PC","FR",2017,30.8
"OLDDEP2","PC","FR",2017,50.4
"PC_FM","PC","FR",2017,106.7
"PC_Y60_MAX","PC","FR",2017,25.3
"PC_Y65_MAX","PC","FR",2017,19.3
"OLDDEP1","PC","FR",2018,31.6
"OLDDEP2","PC","FR",2018,51.5
"PC_FM","PC","FR",2018,106.8
"PC_Y60_MAX","PC","FR",2018,25.7
"PC_Y65_MAX","PC","FR",2018,19.7
"OLDDEP1","PC","FR1",2017,22.2
"OLDDEP2","PC","FR1",2017,36.2
"PC_FM","PC","FR1",2017,107.2
"PC_Y60_MAX","PC","FR1",2017,19.7
"PC_Y65_MAX","PC","FR1",2017,14.6
"OLDDEP1","PC","FR1",2018,22.7
"OLDDEP2","PC","FR1",2018,36.7
"PC_FM","PC","FR1",2018,107.3
"PC_Y60_MAX","PC","FR1",2018,20
"PC_Y65_MAX","PC","FR1",2018,14.9
"OLDDEP1","PC","FR10",2017,22.2
"OLDDEP2","PC","FR10",2017,36.2
"PC_FM","PC","FR10",2017,107.2
"PC_Y60_MAX","PC","FR10",2017,19.7
"PC_Y65_MAX","PC","FR10",2017,14.6
"OLDDEP1","PC","FR10",2018,22.7
"OLDDEP2","PC","FR10",2018,36.7
"PC_FM","PC","FR10",2018,107.3
"PC_Y60_MAX","PC","FR10",2018,20
"PC_Y65_MAX","PC","FR10",2018,14.9
"OLDDEP1","PC","FR2",2017,33.8
"OLDDEP2","PC","FR2",2017,56.2
"PC_FM","PC","FR2",2017,106.1
"PC_Y60_MAX","PC","FR2",2017,27.3
"PC_Y65_MAX","PC","FR2",2017,20.7
"OLDDEP1","PC","FR21",2017,32.7
"OLDDEP2","PC","FR21",2017,54.3
"PC_FM","PC","FR21",2017,105.6
"PC_Y60_MAX","PC","FR21",2017,26.8
"PC_Y65_MAX","PC","FR21",2017,20.3
"OLDDEP1","PC","FR22",2017,28.7
"OLDDEP2","PC","FR22",2017,48.5
"PC_FM","PC","FR22",2017,105.1
"PC_Y60_MAX","PC","FR22",2017,24.3
"PC_Y65_MAX","PC","FR22",2017,18
"OLDDEP1","PC","FR23",2017,30.1
"OLDDEP2","PC","FR23",2017,50.7
"PC_FM","PC","FR23",2017,106.7
"PC_Y60_MAX","PC","FR23",2017,25.2
"PC_Y65_MAX","PC","FR23",2017,18.8
"OLDDEP1","PC","FR24",2017,35.8
"OLDDEP2","PC","FR24",2017,58.8
"PC_FM","PC","FR24",2017,106.2
"PC_Y60_MAX","PC","FR24",2017,28.2
"PC_Y65_MAX","PC","FR24",2017,21.6
"OLDDEP1","PC","FR25",2017,37.3
"OLDDEP2","PC","FR25",2017,62.2
"PC_FM","PC","FR25",2017,106.3
"PC_Y60_MAX","PC","FR25",2017,29.4
"PC_Y65_MAX","PC","FR25",2017,22.5
"OLDDEP1","PC","FR26",2017,39.1
"OLDDEP2","PC","FR26",2017,64.3
"PC_FM","PC","FR26",2017,106.5
"PC_Y60_MAX","PC","FR26",2017,30.4
"PC_Y65_MAX","PC","FR26",2017,23.5
"OLDDEP1","PC","FR3",2017,26.5
"OLDDEP2","PC","FR3",2017,44.8
"PC_FM","PC","FR3",2017,106.7
"PC_Y60_MAX","PC","FR3",2017,22.8
"PC_Y65_MAX","PC","FR3",2017,16.8
"OLDDEP1","PC","FR30",2017,26.5
"OLDDEP2","PC","FR30",2017,44.8
"PC_FM","PC","FR30",2017,106.7
"PC_Y60_MAX","PC","FR30",2017,22.8
"PC_Y65_MAX","PC","FR30",2017,16.8
"OLDDEP1","PC","FR4",2017,30.6
"OLDDEP2","PC","FR4",2017,50.9
"PC_FM","PC","FR4",2017,104.8
"PC_Y60_MAX","PC","FR4",2017,25.8
"PC_Y65_MAX","PC","FR4",2017,19.4
"OLDDEP1","PC","FR41",2017,31.4
"OLDDEP2","PC","FR41",2017,52.4
"PC_FM","PC","FR41",2017,105
"PC_Y60_MAX","PC","FR41",2017,26.5
"PC_Y65_MAX","PC","FR41",2017,19.8
"OLDDEP1","PC","FR42",2017,28.2
"OLDDEP2","PC","FR42",2017,47
"PC_FM","PC","FR42",2017,105.1
"PC_Y60_MAX","PC","FR42",2017,24.5
"PC_Y65_MAX","PC","FR42",2017,18.2
"OLDDEP1","PC","FR43",2017,33.1
"OLDDEP2","PC","FR43",2017,54.3
"PC_FM","PC","FR43",2017,103.7
"PC_Y60_MAX","PC","FR43",2017,26.7
"PC_Y65_MAX","PC","FR43",2017,20.3
"OLDDEP1","PC","FR5",2017,34.9
"OLDDEP2","PC","FR5",2017,57.6
"PC_FM","PC","FR5",2017,105.7
"PC_Y60_MAX","PC","FR5",2017,27.7
"PC_Y65_MAX","PC","FR5",2017,21.2
"OLDDEP1","PC","FR51",2017,32.3
"OLDDEP2","PC","FR51",2017,53.1
"PC_FM","PC","FR51",2017,105.2
"PC_Y60_MAX","PC","FR51",2017,25.9
"PC_Y65_MAX","PC","FR51",2017,19.8
"OLDDEP1","PC","FR52",2017,35.2
"OLDDEP2","PC","FR52",2017,57.9
"PC_FM","PC","FR52",2017,105.6
"PC_Y60_MAX","PC","FR52",2017,27.9
"PC_Y65_MAX","PC","FR52",2017,21.4
"OLDDEP1","PC","FR53",2017,40.2
"OLDDEP2","PC","FR53",2017,66.4
"PC_FM","PC","FR53",2017,106.7
"PC_Y60_MAX","PC","FR53",2017,31.1
"PC_Y65_MAX","PC","FR53",2017,24
"OLDDEP1","PC","FR6",2017,35.6
"OLDDEP2","PC","FR6",2017,57.7
"PC_FM","PC","FR6",2017,106.6
"PC_Y60_MAX","PC","FR6",2017,28.4
"PC_Y65_MAX","PC","FR6",2017,21.9
"OLDDEP1","PC","FR61",2017,35.4
"OLDDEP2","PC","FR61",2017,57.6
"PC_FM","PC","FR61",2017,107.6
"PC_Y60_MAX","PC","FR61",2017,28.4
"PC_Y65_MAX","PC","FR61",2017,21.9
"OLDDEP1","PC","FR62",2017,34.1
"OLDDEP2","PC","FR62",2017,54.9
"PC_FM","PC","FR62",2017,105.4
"PC_Y60_MAX","PC","FR62",2017,27.4
"PC_Y65_MAX","PC","FR62",2017,21.1
"OLDDEP1","PC","FR63",2017,42.9
"OLDDEP2","PC","FR63",2017,70.3
"PC_FM","PC","FR63",2017,107.6
"PC_Y60_MAX","PC","FR63",2017,32.7
"PC_Y65_MAX","PC","FR63",2017,25.5
"OLDDEP1","PC","FR7",2017,30.8
"OLDDEP2","PC","FR7",2017,49.9
"PC_FM","PC","FR7",2017,105.5
"PC_Y60_MAX","PC","FR7",2017,25.1
"PC_Y65_MAX","PC","FR7",2017,19.2
"OLDDEP1","PC","FR71",2017,29.3
"OLDDEP2","PC","FR71",2017,47.3
"PC_FM","PC","FR71",2017,105.4
"PC_Y60_MAX","PC","FR71",2017,24
"PC_Y65_MAX","PC","FR71",2017,18.4
"OLDDEP1","PC","FR72",2017,38.5
"OLDDEP2","PC","FR72",2017,63.3
"PC_FM","PC","FR72",2017,106.1
"PC_Y60_MAX","PC","FR72",2017,30.3
"PC_Y65_MAX","PC","FR72",2017,23.4
"OLDDEP1","PC","FR8",2017,36.8
"OLDDEP2","PC","FR8",2017,59
"PC_FM","PC","FR8",2017,108.4
"PC_Y60_MAX","PC","FR8",2017,28.7
"PC_Y65_MAX","PC","FR8",2017,22.4
"OLDDEP1","PC","FR81",2017,37.2
"OLDDEP2","PC","FR81",2017,60.5
"PC_FM","PC","FR81",2017,108.4
"PC_Y60_MAX","PC","FR81",2017,29.1
"PC_Y65_MAX","PC","FR81",2017,22.6
"OLDDEP1","PC","FR82",2017,36.5
"OLDDEP2","PC","FR82",2017,58.3
"PC_FM","PC","FR82",2017,108.6
"PC_Y60_MAX","PC","FR82",2017,28.5
"PC_Y65_MAX","PC","FR82",2017,22.2
"OLDDEP1","PC","FR83",2017,37.2
"OLDDEP2","PC","FR83",2017,58.9
"PC_FM","PC","FR83",2017,106.3
"PC_Y60_MAX","PC","FR83",2017,29.4
"PC_Y65_MAX","PC","FR83",2017,23
"OLDDEP1","PC","FRA",2017,19.3
"OLDDEP2","PC","FRA",2017,34.6
"PC_FM","PC","FRA",2017,109.8
"PC_Y60_MAX","PC","FRA",2017,17.2
"PC_Y65_MAX","PC","FRA",2017,12.1
"OLDDEP1","PC","FRA1",2017,28.2
"OLDDEP2","PC","FRA1",2017,48.9
"PC_FM","PC","FRA1",2017,117.2
"PC_Y60_MAX","PC","FRA1",2017,24.2
"PC_Y65_MAX","PC","FRA1",2017,17.8
"OLDDEP1","PC","FRA2",2017,31.2
"OLDDEP2","PC","FRA2",2017,53.5
"PC_FM","PC","FRA2",2017,116.3
"PC_Y60_MAX","PC","FRA2",2017,26.6
"PC_Y65_MAX","PC","FRA2",2017,19.7
"OLDDEP1","PC","FRA3",2017,8.3
"OLDDEP2","PC","FRA3",2017,16.8
"PC_FM","PC","FRA3",2017,101.4
"PC_Y60_MAX","PC","FRA3",2017,8.3
"PC_Y65_MAX","PC","FRA3",2017,5.1
"OLDDEP1","PC","FRA4",2017,16.6
"OLDDEP2","PC","FRA4",2017,31
"PC_FM","PC","FRA4",2017,107.5
"PC_Y60_MAX","PC","FRA4",2017,16.2
"PC_Y65_MAX","PC","FRA4",2017,10.9
"OLDDEP1","PC","FRA5",2017,4.9
"OLDDEP2","PC","FRA5",2017,10.1
"PC_FM","PC","FRA5",2017,106.1
"PC_Y60_MAX","PC","FRA5",2017,4.2
"PC_Y65_MAX","PC","FRA5",2017,2.6
"OLDDEP1","PC","FRB",2017,36
"OLDDEP2","PC","FRB",2017,59
"PC_FM","PC","FRB",2017,106.3
"PC_Y60_MAX","PC","FRB",2017,28.3
"PC_Y65_MAX","PC","FRB",2017,21.7
"OLDDEP1","PC","FRB",2018,37
"OLDDEP2","PC","FRB",2018,60.4
"PC_FM","PC","FRB",2018,106.4
"PC_Y60_MAX","PC","FRB",2018,28.8
"PC_Y65_MAX","PC","FRB",2018,22.2
"OLDDEP1","PC","FRB0",2017,36
"OLDDEP2","PC","FRB0",2017,59
"PC_FM","PC","FRB0",2017,106.3
"PC_Y60_MAX","PC","FRB0",2017,28.3
"PC_Y65_MAX","PC","FRB0",2017,21.7
"OLDDEP1","PC","FRB0",2018,37
"OLDDEP2","PC","FRB0",2018,60.4
"PC_FM","PC","FRB0",2018,106.4
"PC_Y60_MAX","PC","FRB0",2018,28.8
"PC_Y65_MAX","PC","FRB0",2018,22.2
"OLDDEP1","PC","FRC",2017,36.6
"OLDDEP2","PC","FRC",2017,60
"PC_FM","PC","FRC",2017,105.4
"PC_Y60_MAX","PC","FRC",2017,28.9
"PC_Y65_MAX","PC","FRC",2017,22.2
"OLDDEP1","PC","FRC",2018,37.6
"OLDDEP2","PC","FRC",2018,61.5
"PC_FM","PC","FRC",2018,105.4
"PC_Y60_MAX","PC","FRC",2018,29.4
"PC_Y65_MAX","PC","FRC",2018,22.7
"OLDDEP1","PC","FRC1",2017,39
"OLDDEP2","PC","FRC1",2017,64.1
"PC_FM","PC","FRC1",2017,106.5
"PC_Y60_MAX","PC","FRC1",2017,30.4
"PC_Y65_MAX","PC","FRC1",2017,23.4
"OLDDEP1","PC","FRC1",2018,40.1
"OLDDEP2","PC","FRC1",2018,65.7
"PC_FM","PC","FRC1",2018,106.5
"PC_Y60_MAX","PC","FRC1",2018,30.9
"PC_Y65_MAX","PC","FRC1",2018,23.9
"OLDDEP1","PC","FRC2",2017,33.3
"OLDDEP2","PC","FRC2",2017,54.5
"PC_FM","PC","FRC2",2017,103.8
"PC_Y60_MAX","PC","FRC2",2017,26.8
"PC_Y65_MAX","PC","FRC2",2017,20.4
"OLDDEP1","PC","FRC2",2018,34.2
"OLDDEP2","PC","FRC2",2018,56
"PC_FM","PC","FRC2",2018,104
"PC_Y60_MAX","PC","FRC2",2018,27.3
"PC_Y65_MAX","PC","FRC2",2018,20.9
"OLDDEP1","PC","FRD",2017,33.4
"OLDDEP2","PC","FRD",2017,55.8
"PC_FM","PC","FRD",2017,106.8
"PC_Y60_MAX","PC","FRD",2017,27.1
"PC_Y65_MAX","PC","FRD",2017,20.5
"OLDDEP1","PC","FRD",2018,34.5
"OLDDEP2","PC","FRD",2018,57.3
"PC_FM","PC","FRD",2018,106.9
"PC_Y60_MAX","PC","FRD",2018,27.7
"PC_Y65_MAX","PC","FRD",2018,21.1
"OLDDEP1","PC","FRD1",2017,37.4
"OLDDEP2","PC","FRD1",2017,62.3
"PC_FM","PC","FRD1",2017,106.6
"PC_Y60_MAX","PC","FRD1",2017,29.5
"PC_Y65_MAX","PC","FRD1",2017,22.6
"OLDDEP1","PC","FRD1",2018,38.7
"OLDDEP2","PC","FRD1",2018,64.2
"PC_FM","PC","FRD1",2018,106.7
"PC_Y60_MAX","PC","FRD1",2018,30.2
"PC_Y65_MAX","PC","FRD1",2018,23.2
"OLDDEP1","PC","FRD2",2017,30.3
"OLDDEP2","PC","FRD2",2017,50.8
"PC_FM","PC","FRD2",2017,107
"PC_Y60_MAX","PC","FRD2",2017,25.2
"PC_Y65_MAX","PC","FRD2",2017,18.9
"OLDDEP1","PC","FRD2",2018,31.2
"OLDDEP2","PC","FRD2",2018,52.2
"PC_FM","PC","FRD2",2018,107.1
"PC_Y60_MAX","PC","FRD2",2018,25.7
"PC_Y65_MAX","PC","FRD2",2018,19.4
"OLDDEP1","PC","FRE",2017,27.3
"OLDDEP2","PC","FRE",2017,46.1
"PC_FM","PC","FRE",2017,106.3
"PC_Y60_MAX","PC","FRE",2017,23.3
"PC_Y65_MAX","PC","FRE",2017,17.3
"OLDDEP1","PC","FRE",2018,28.1
"OLDDEP2","PC","FRE",2018,47.3
"PC_FM","PC","FRE",2018,106.2
"PC_Y60_MAX","PC","FRE",2018,23.8
"PC_Y65_MAX","PC","FRE",2018,17.7
"OLDDEP1","PC","FRE1",2017,26.6
"OLDDEP2","PC","FRE1",2017,45
"PC_FM","PC","FRE1",2017,106.8
"PC_Y60_MAX","PC","FRE1",2017,22.8
"PC_Y65_MAX","PC","FRE1",2017,16.9
"OLDDEP1","PC","FRE1",2018,27.4
"OLDDEP2","PC","FRE1",2018,46.1
"PC_FM","PC","FRE1",2018,106.7
"PC_Y60_MAX","PC","FRE1",2018,23.3
"PC_Y65_MAX","PC","FRE1",2018,17.3
"OLDDEP1","PC","FRE2",2017,28.7
"OLDDEP2","PC","FRE2",2017,48.5
"PC_FM","PC","FRE2",2017,105.2
"PC_Y60_MAX","PC","FRE2",2017,24.3
"PC_Y65_MAX","PC","FRE2",2017,18
"OLDDEP1","PC","FRE2",2018,29.6
"OLDDEP2","PC","FRE2",2018,49.8
"PC_FM","PC","FRE2",2018,105.2
"PC_Y60_MAX","PC","FRE2",2018,24.8
"PC_Y65_MAX","PC","FRE2",2018,18.5
"OLDDEP1","PC","FRF",2017,30.6
"OLDDEP2","PC","FRF",2017,51
"PC_FM","PC","FRF",2017,105.2
"PC_Y60_MAX","PC","FRF",2017,25.9
"PC_Y65_MAX","PC","FRF",2017,19.4
"OLDDEP1","PC","FRF",2018,31.5
"OLDDEP2","PC","FRF",2018,52.4
"PC_FM","PC","FRF",2018,105.3
"PC_Y60_MAX","PC","FRF",2018,26.4
"PC_Y65_MAX","PC","FRF",2018,19.9
"OLDDEP1","PC","FRF1",2017,28.2
"OLDDEP2","PC","FRF1",2017,47.1
"PC_FM","PC","FRF1",2017,105.2
"PC_Y60_MAX","PC","FRF1",2017,24.5
"PC_Y65_MAX","PC","FRF1",2017,18.2
"OLDDEP1","PC","FRF1",2018,29.1
"OLDDEP2","PC","FRF1",2018,48.4
"PC_FM","PC","FRF1",2018,105.2
"PC_Y60_MAX","PC","FRF1",2018,25
"PC_Y65_MAX","PC","FRF1",2018,18.7
"OLDDEP1","PC","FRF2",2017,32.7
"OLDDEP2","PC","FRF2",2017,54.4
"PC_FM","PC","FRF2",2017,105.8
"PC_Y60_MAX","PC","FRF2",2017,26.8
"PC_Y65_MAX","PC","FRF2",2017,20.3
"OLDDEP1","PC","FRF2",2018,33.7
"OLDDEP2","PC","FRF2",2018,55.7
"PC_FM","PC","FRF2",2018,105.9
"PC_Y60_MAX","PC","FRF2",2018,27.3
"PC_Y65_MAX","PC","FRF2",2018,20.8
"OLDDEP1","PC","FRF3",2017,31.3
"OLDDEP2","PC","FRF3",2017,52.3
"PC_FM","PC","FRF3",2017,105
"PC_Y60_MAX","PC","FRF3",2017,26.5
"PC_Y65_MAX","PC","FRF3",2017,19.8
"OLDDEP1","PC","FRF3",2018,32.2
"OLDDEP2","PC","FRF3",2018,53.8
"PC_FM","PC","FRF3",2018,104.9
"PC_Y60_MAX","PC","FRF3",2018,27
"PC_Y65_MAX","PC","FRF3",2018,20.3
"OLDDEP1","PC","FRG",2017,32.5
"OLDDEP2","PC","FRG",2017,53.5
"PC_FM","PC","FRG",2017,105.3
"PC_Y60_MAX","PC","FRG",2017,26.1
"PC_Y65_MAX","PC","FRG",2017,19.9
"OLDDEP1","PC","FRG",2018,33.3
"OLDDEP2","PC","FRG",2018,54.6
"PC_FM","PC","FRG",2018,105.4
"PC_Y60_MAX","PC","FRG",2018,26.5
"PC_Y65_MAX","PC","FRG",2018,20.3
"OLDDEP1","PC","FRG0",2017,32.5
"OLDDEP2","PC","FRG0",2017,53.5
"PC_FM","PC","FRG0",2017,105.3
"PC_Y60_MAX","PC","FRG0",2017,26.1
"PC_Y65_MAX","PC","FRG0",2017,19.9
"OLDDEP1","PC","FRG0",2018,33.3
"OLDDEP2","PC","FRG0",2018,54.6
"PC_FM","PC","FRG0",2018,105.4
"PC_Y60_MAX","PC","FRG0",2018,26.5
"PC_Y65_MAX","PC","FRG0",2018,20.3
"OLDDEP1","PC","FRH",2017,35.2
"OLDDEP2","PC","FRH",2017,58
"PC_FM","PC","FRH",2017,105.9
"PC_Y60_MAX","PC","FRH",2017,28
"PC_Y65_MAX","PC","FRH",2017,21.5
"OLDDEP1","PC","FRH",2018,36.1
"OLDDEP2","PC","FRH",2018,59.3
"PC_FM","PC","FRH",2018,105.9
"PC_Y60_MAX","PC","FRH",2018,28.5
"PC_Y65_MAX","PC","FRH",2018,21.9
"OLDDEP1","PC","FRH0",2017,35.2
"OLDDEP2","PC","FRH0",2017,58
"PC_FM","PC","FRH0",2017,105.9
"PC_Y60_MAX","PC","FRH0",2017,28
"PC_Y65_MAX","PC","FRH0",2017,21.5
"OLDDEP1","PC","FRH0",2018,36.1
"OLDDEP2","PC","FRH0",2018,59.3
"PC_FM","PC","FRH0",2018,105.9
"PC_Y60_MAX","PC","FRH0",2018,28.5
"PC_Y65_MAX","PC","FRH0",2018,21.9
"OLDDEP1","PC","FRI",2017,37.9
"OLDDEP2","PC","FRI",2017,61.9
"PC_FM","PC","FRI",2017,107.6
"PC_Y60_MAX","PC","FRI",2017,29.8
"PC_Y65_MAX","PC","FRI",2017,23
"OLDDEP1","PC","FRI",2018,38.8
"OLDDEP2","PC","FRI",2018,63.1
"PC_FM","PC","FRI",2018,107.6
"PC_Y60_MAX","PC","FRI",2018,30.2
"PC_Y65_MAX","PC","FRI",2018,23.5
"OLDDEP1","PC","FRI1",2017,35.7
"OLDDEP2","PC","FRI1",2017,57.9
"PC_FM","PC","FRI1",2017,107.7
"PC_Y60_MAX","PC","FRI1",2017,28.5
"PC_Y65_MAX","PC","FRI1",2017,22
"OLDDEP1","PC","FRI1",2018,36.5
"OLDDEP2","PC","FRI1",2018,58.9
"PC_FM","PC","FRI1",2018,107.7
"PC_Y60_MAX","PC","FRI1",2018,28.9
"PC_Y65_MAX","PC","FRI1",2018,22.4
"OLDDEP1","PC","FRI2",2017,43.2
"OLDDEP2","PC","FRI2",2017,70.8
"PC_FM","PC","FRI2",2017,107.7
"PC_Y60_MAX","PC","FRI2",2017,32.9
"PC_Y65_MAX","PC","FRI2",2017,25.6
"OLDDEP1","PC","FRI2",2018,44.3
"OLDDEP2","PC","FRI2",2018,72.5
"PC_FM","PC","FRI2",2018,107.7
"PC_Y60_MAX","PC","FRI2",2018,33.4
"PC_Y65_MAX","PC","FRI2",2018,26.1
"OLDDEP1","PC","FRI3",2017,40.1
"OLDDEP2","PC","FRI3",2017,66.3
"PC_FM","PC","FRI3",2017,107.2
"PC_Y60_MAX","PC","FRI3",2017,31.1
"PC_Y65_MAX","PC","FRI3",2017,23.9
"OLDDEP1","PC","FRI3",2018,41.2
"OLDDEP2","PC","FRI3",2018,67.9
"PC_FM","PC","FRI3",2018,107.3
"PC_Y60_MAX","PC","FRI3",2018,31.6
"PC_Y65_MAX","PC","FRI3",2018,24.5
"OLDDEP1","PC","FRJ",2017,35.7
"OLDDEP2","PC","FRJ",2017,57.8
"PC_FM","PC","FRJ",2017,106.9
"PC_Y60_MAX","PC","FRJ",2017,28.3
"PC_Y65_MAX","PC","FRJ",2017,21.9
"OLDDEP1","PC","FRJ",2018,36.5
"OLDDEP2","PC","FRJ",2018,58.7
"PC_FM","PC","FRJ",2018,107
"PC_Y60_MAX","PC","FRJ",2018,28.6
"PC_Y65_MAX","PC","FRJ",2018,22.3
"OLDDEP1","PC","FRJ1",2017,37.3
"OLDDEP2","PC","FRJ1",2017,60.7
"PC_FM","PC","FRJ1",2017,108.4
"PC_Y60_MAX","PC","FRJ1",2017,29.1
"PC_Y65_MAX","PC","FRJ1",2017,22.6
"OLDDEP1","PC","FRJ1",2018,38.3
"OLDDEP2","PC","FRJ1",2018,61.9
"PC_FM","PC","FRJ1",2018,108.5
"PC_Y60_MAX","PC","FRJ1",2018,29.6
"PC_Y65_MAX","PC","FRJ1",2018,23.1
"OLDDEP1","PC","FRJ2",2017,34.2
"OLDDEP2","PC","FRJ2",2017,55.2
"PC_FM","PC","FRJ2",2017,105.6
"PC_Y60_MAX","PC","FRJ2",2017,27.5
"PC_Y65_MAX","PC","FRJ2",2017,21.2
"OLDDEP1","PC","FRJ2",2018,34.8
"OLDDEP2","PC","FRJ2",2018,56
"PC_FM","PC","FRJ2",2018,105.6
"PC_Y60_MAX","PC","FRJ2",2018,27.8
"PC_Y65_MAX","PC","FRJ2",2018,21.5
"OLDDEP1","PC","FRK",2017,30.9
"OLDDEP2","PC","FRK",2017,50.1
"PC_FM","PC","FRK",2017,105.6
"PC_Y60_MAX","PC","FRK",2017,25.2
"PC_Y65_MAX","PC","FRK",2017,19.3
"OLDDEP1","PC","FRK",2018,31.6
"OLDDEP2","PC","FRK",2018,50.9
"PC_FM","PC","FRK",2018,105.6
"PC_Y60_MAX","PC","FRK",2018,25.5
"PC_Y65_MAX","PC","FRK",2018,19.6
"OLDDEP1","PC","FRK1",2017,38.7
"OLDDEP2","PC","FRK1",2017,63.6
"PC_FM","PC","FRK1",2017,106.4
"PC_Y60_MAX","PC","FRK1",2017,30.4
"PC_Y65_MAX","PC","FRK1",2017,23.5
"OLDDEP1","PC","FRK1",2018,39.8
"OLDDEP2","PC","FRK1",2018,64.9
"PC_FM","PC","FRK1",2018,106.4
"PC_Y60_MAX","PC","FRK1",2018,30.9
"PC_Y65_MAX","PC","FRK1",2018,23.9
"OLDDEP1","PC","FRK2",2017,29.4
"OLDDEP2","PC","FRK2",2017,47.4
"PC_FM","PC","FRK2",2017,105.4
"PC_Y60_MAX","PC","FRK2",2017,24.1
"PC_Y65_MAX","PC","FRK2",2017,18.4
"OLDDEP1","PC","FRK2",2018,30
"OLDDEP2","PC","FRK2",2018,48.2
"PC_FM","PC","FRK2",2018,105.5
"PC_Y60_MAX","PC","FRK2",2018,24.4
"PC_Y65_MAX","PC","FRK2",2018,18.7
"OLDDEP1","PC","FRL",2017,36.7
"OLDDEP2","PC","FRL",2017,58.5
"PC_FM","PC","FRL",2017,108.9
"PC_Y60_MAX","PC","FRL",2017,28.6
"PC_Y65_MAX","PC","FRL",2017,22.3
"OLDDEP1","PC","FRL",2018,37.5
"OLDDEP2","PC","FRL",2018,59.7
"PC_FM","PC","FRL",2018,108.9
"PC_Y60_MAX","PC","FRL",2018,29
"PC_Y65_MAX","PC","FRL",2018,22.7
"OLDDEP1","PC","FRL0",2017,36.7
"OLDDEP2","PC","FRL0",2017,58.5
"PC_FM","PC","FRL0",2017,108.9
"PC_Y60_MAX","PC","FRL0",2017,28.6
"PC_Y65_MAX","PC","FRL0",2017,22.3
"OLDDEP1","PC","FRL0",2018,37.5
"OLDDEP2","PC","FRL0",2018,59.7
"PC_FM","PC","FRL0",2018,108.9
"PC_Y60_MAX","PC","FRL0",2018,29
"PC_Y65_MAX","PC","FRL0",2018,22.7
"OLDDEP1","PC","FRM",2017,37.2
"OLDDEP2","PC","FRM",2017,58.7
"PC_FM","PC","FRM",2017,106.4
"PC_Y60_MAX","PC","FRM",2017,29.5
"PC_Y65_MAX","PC","FRM",2017,23
"OLDDEP1","PC","FRM",2018,37.8
"OLDDEP2","PC","FRM",2018,59.5
"PC_FM","PC","FRM",2018,106.5
"PC_Y60_MAX","PC","FRM",2018,29.7
"PC_Y65_MAX","PC","FRM",2018,23.3
